vendor,model,type,protocol,port,url
Unv,ipc3618ss-adf28km-i0,FFMPEG,rtsp,0,/MediaInput/mpeg4
Unv,ipc6222er-x30p-b,FFMPEG,rtsp,0,/MediaInput/mpeg4
Unv,ipc6424sr,FFMPEG,rtsp,0,/MediaInput/mpeg4
Unv,ipc232s,FFMPEG,rtsp,0,/h264_stream
Unv,ipc2122lr3-pf40-a,FFMPEG,rtsp,0,/h264_stream
Unv,ipc2122lr3-pf40-e,FFMPEG,rtsp,0,/h264_stream
Unv,ipc2122lr3-pf40m-d,FFMPEG,rtsp,0,/h264_stream
Unv,ipc2122lr-mlp60-ru,FFMPEG,rtsp,0,/h264_stream
Unv,ipc2124lr3-pf40,FFMPEG,rtsp,0,/h264_stream
Unv,ipc2124sr3-dpf36,FFMPEG,rtsp,0,/h264_stream
Unv,ipc2224sr5-dpf40-b,FFMPEG,rtsp,0,/h264_stream
Unv,ipc2a25sa-dzk,FFMPEG,rtsp,0,/h264_stream
Unv,ipc322er3-duvpf28-b,FFMPEG,rtsp,0,/h264_stream
Unv,ipc322lr3-vspf28-d,FFMPEG,rtsp,0,/h264_stream
Unv,ipc324le-dsf28k-g,FFMPEG,rtsp,0,/h264_stream
Unv,ipc324lr3,FFMPEG,rtsp,0,/h264_stream
Unv,ipc324lr3-vspf28-d,FFMPEG,rtsp,0,/h264_stream
Unv,ipc3612lr,FFMPEG,rtsp,0,/h264_stream
Unv,ipc3614le,FFMPEG,rtsp,0,/h264_stream
Unv,ipc3f12p-ru3,FFMPEG,rtsp,0,/h264_stream
Unv,ipc6222er-x20-b,FFMPEG,rtsp,0,/h264_stream
Unv,ipc6258sr-x22dup,FFMPEG,rtsp,0,/h264_stream
Unv,ipc-d112-pf40,FFMPEG,rtsp,0,/h264_stream
Unv,ipc-t112-pf28,FFMPEG,rtsp,0,/h264_stream
Unv,unv3614le,FFMPEG,rtsp,0,/h264_stream
Unv,ipc322sr3-dvpf28-h,FFMPEG,rtsp,0,/h264_stream
Unv,ipc-b112-f40w,FFMPEG,http,80,/
Unv,ipc2124le-adf40km-g,FFMPEG,rtsp,555,/11
Unv,ipc3235er3-duvz,FFMPEG,rtsp,555,/11
Unv,ipc3618sr3,FFMPEG,rtsp,555,/11
Unv,ipc3616le,FFMPEG,rtsp,555,/11
Unv,ipc2324ss-dzk-i0,FFMPEG,rtsp,0,/media/video1
Unv,ipc322lr-mlp40-ru,FFMPEG,rtsp,0,/media/video1
Unv,ipc3614le-adf28k-g,FFMPEG,rtsp,0,/media/video1
Unv,ipc3615er3-adupf28m,FFMPEG,rtsp,0,/media/video1
Unv,ipc3618,FFMPEG,rtsp,0,/media/video1
Unv,ipc3618sb,FFMPEG,rtsp,0,/media/video1
Unv,ipc2125br3,FFMPEG,rtsp,0,/media/video1
Unv,ipc322lb-dsf28k-g,FFMPEG,rtsp,554,/unicast/c1/s0/live
Unv,ipc324er3-dvpf28,FFMPEG,rtsp,554,/unicast/c1/s0/live
Unv,ipc328le-adf28k-g,FFMPEG,rtsp,554,/unicast/c1/s0/live
Unv,*,FFMPEG,rtsp,554,/unicast/c2/s0/live
Unv,*,FFMPEG,rtsp,554,/media/video2
Unv,ipc6412lr-x5p,FFMPEG,rtsp,554,/1
Ubiquiti,aircam,FFMPEG,rtsp,0,/live/ch00_0
Ubiquiti,air-cam,FFMPEG,rtsp,0,/live/ch00_0
Ubiquiti,air-vision,FFMPEG,rtsp,0,/live/ch00_0
Ubiquiti,uvc,FFMPEG,rtsp,0,/live/ch00_0
Ubiquiti,g4-pro,FFMPEG,http,80,/
Ubiquiti,*,JPEG,http,0,/snapshot.cgi?user=[USERNAME]&pwd=[PASSWORD]
Ubiquiti,*,JPEG,http,0,/snapshot.cgi?user=[USERNAME]&pwd=[PASSWORD]&count=0
Ubiquiti,air-cam-mini,JPEG,http,0,/snapshot.cgi
Ubiquiti,aircam2,JPEG,http,0,/snapshot.cgi
Ubiquiti,*,VLC,rtsp,0,/ch0[CHANNEL]_0
Ubiquiti,*,MJPEG,http,80,/axis-cgi/mjpg/video.cgi?camera=1&resolution=320x240
Ubiquiti,*,MJPEG,http,0,/axis-cgi/mjpg/video.cgi?camera=1&resolution=[WIDTH]x[HEIGHT]
Ubiquiti,g3-bullet,FFMPEG,rtsps,7441,/59icRTmMY7RCuJzM?enableSrtp
Ubiquiti,g3-flex,FFMPEG,rtsp,554,/s1
Ubiquiti,unifi-g3,FFMPEG,rtsp,554,/s1
Ubiquiti,uvc-g3,FFMPEG,rtsp,554,/s1
Ubiquiti,uvc-g3-pro,FFMPEG,rtsp,554,/s1
Ubiquiti,uvc-g4,FFMPEG,rtsp,554,/s1
Ubiquiti,g3-dome,FFMPEG,rtsp,554,/s0
Ubiquiti,uvc-g3-flex,FFMPEG,rtsp,554,/s0
Ubiquiti,uvc-g4-pro,FFMPEG,rtsp,554,/s0
Ubiquiti,uvc-pro,FFMPEG,rtsp,554,/s0
Ubiquiti,*,FFMPEG,rtsp,554,/s2
Ubiquiti,*,FFMPEG,rtsp,7447,/5e254c28900822014a06053a_0
Ubiquiti,*,FFMPEG,rtsp,554,/ch00_0
Ubiquiti,g3-instant,FFMPEG,rtsps,7441,/2BWx4LD70YdOYaEV?enableSrtp
Ubiquiti,*,FFMPEG,rtsps,7441,/ejakpsT9WvWFBynf?enableSrtp
Ubiquiti,g3-micro,FFMPEG,rtsps,7441,/8Wtty2D3vG2XDa2N?enableSrtp
Ubiquiti,g4-doorbell,FFMPEG,rtsps,7441,/v2xYofqne4G4ZT5u?enableSrtp
Ubiquiti,*,FFMPEG,rtsps,7441,/7aMpSdYeblv747Bu?enableSrtp
Ubiquiti,*,FFMPEG,rtsp,7447,/DRELXB66JxT9T4XW
Ubiquiti,*,FFMPEG,rtsps,7441,/bwf59Q0TPFcTxHek?enableSrtp
Ubiquiti,*,FFMPEG,rtsps,7441,/A0z19ORRP3pn6p6Y?enableSrtp
Ubiquiti,*,FFMPEG,rtsps,7441,/osmdk0V84fUhXvll
Unifi,aircam,FFMPEG,http,80,/
Unifi,g2-micro,FFMPEG,http,80,/
Unifi,g3-dome,FFMPEG,http,80,/
Unifi,g3-flex,FFMPEG,rtsp,554,/s0
Unifi,g3pro,FFMPEG,rtsp,554,/s0
Unifi,g4-bullet,FFMPEG,rtsp,554,/s0
Unifi,u3-pro,FFMPEG,rtsp,554,/s0
Unifi,a3pro,FFMPEG,rtsp,554,/s0
Unifi,uvc,FFMPEG,rtsp,554,/s0
Unifi,uvc-g3,FFMPEG,rtsp,554,/s0
Unifi,uvc-g3-dome,FFMPEG,rtsp,554,/s0
Unifi,uvc-g3-flex,FFMPEG,rtsp,554,/s0
Unifi,uvc-g3-pro,FFMPEG,rtsp,554,/s0
Unifi,g4-dome,FFMPEG,rtsp,554,/s0
Unifi,*,FFMPEG,rtsp,7447,/Y6LkiH8UDTSbjlyR
Unifi,g4-doorbell,FFMPEG,rtsp,7447,/7k9wbmWV4capQOJn
Unifi,g4-instant,FFMPEG,rtsp,7447,/ZOeooeCNUzrdEMBB
Unifi,g4-pro,FFMPEG,rtsp,7447,/CfoWfNYSi2Uto1Va
Unifi,g4-km,FFMPEG,rtsp,554,/s1
Unifi,g5-flex,FFMPEG,rtsps,7441,/gwQPQxLdpAcz83Oy?enableSrtp
Unifi,nvr-pro,FFMPEG,rtsps,7441,/FDIahGtqNYurTDpc?enableSrtp
Unifi,uvc-micro,JPEG,http,0,/snapshot.cgi?user=[USERNAME]&pwd=[PASSWORD]
Unifi,unknown,FFMPEG,rtsp,7447,/euwkG3hjFjvc4Hgv
Unifi,*,FFMPEG,rtsp,7447,/FWIpiqzfEvvdCAAY
Unifi,*,FFMPEG,rtsp,7447,/bGQUCKWG5my3BRIt
Unifi,*,FFMPEG,rtsp,7447,/G3dyqVoAMRY4sIhg
Unifi,uvc-g3-micro,FFMPEG,rtsp,0,/s2
Unifi,*,FFMPEG,rtsps,7447,/C871oCwtXekmFfOJ
Unifi,*,FFMPEG,rtsp,7447,/hQ0t5jE5wP4yYVzD
Unifi,*,FFMPEG,rtsp,7447,/jkRzYFwDgmCnVTMB
Unifi,*,FFMPEG,rtsp,7447,/87eIzaVpJHI5qkeU
Unifi,*,FFMPEG,rtsp,7447,/4NifILe1B0uQyMcN?enablertsp
Ucam 247,unknown,MJPEG,http,0,/videostream.cgi
Ucam 247,247i,FFMPEG,rtsp,150,/live/0/onvif.sdp
Ucam 247,nc308sw-1080p,FFMPEG,rtsp,150,/live/0/onvif.sdp
Ucam 247,nc308w-ir-1080p,FFMPEG,rtsp,150,/live/0/onvif.sdp
Ucam 247,nc328sw-1080p,FFMPEG,rtsp,150,/live/0/onvif.sdp
Ucam 247,nc328w-ir,FFMPEG,rtsp,150,/live/0/onvif.sdp
Ucam 247,nc328w-ir-1080p,FFMPEG,rtsp,150,/live/0/onvif.sdp
Ucam 247,ipv68ip-jpeg,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]&strm=[CHANNEL]
Ucam 247,nc308w-ir,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]&strm=[CHANNEL]
Ucam 247,nc328sw,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]&strm=[CHANNEL]
Ucam 247,nc328sw-ir-1080p,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]&strm=[CHANNEL]
Ucam 247,1080hd,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]&strm=[CHANNEL]
Ucam 247,*,FFMPEG,rtsp,150,/live_mpeg4.sdp
Ucam 247,*,JPEG,http,0,/snapshot.jpg?account=[USERNAME]&password=[PASSWORD]
Ucam 247,*,VLC,rtsp,0,/cam1/mpeg4
Ucam 247,*,MJPEG,http,0,/stream.jpg
Ucam 247,*,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]
Ucam 247,*,JPEG,http,0,/img/snapshot.cgi?size=2
Uniden,2med-3-6,FFMPEG,rtsp,554,/ch01.264
Uniden,2mtd-2-8,FFMPEG,rtsp,554,/ch01.264
Uniden,3ac-cam,FFMPEG,rtsp,554,/ch01.264
Uniden,gnvr8680,FFMPEG,rtsp,554,/ch01.264
Uniden,unvrc65,FFMPEG,rtsp,554,/ch01.264
Uniden,*,FFMPEG,rtsp,554,/11
Uniden,app-cam-xlight,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=00&authbasic=[AUTH]
Uniden,gxvr-55880,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=00&authbasic=[AUTH]
Uniden,x56,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=00&authbasic=[AUTH]
Uniden,ap-cam-36,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Uniden,app-cam-24,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Uniden,app-cam-35,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Uniden,app-cam-36,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Uniden,appcam34,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Uniden,unknown,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Uniden,gcvr4h,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Uniden,gdcc10,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Uniden,gnc610,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Uniden,appcam21,MJPEG,http,80,/videofeed
Uniden,*,MJPEG,http,80,/videostream.cgi
Uniden,b6440d,FFMPEG,http,8091,/
Uniden,g-2720,FFMPEG,http,0,/videostream.asf?user=[USERNAME]&pwd=[PASSWORD]&resolution=[WIDTH]x[HEIGHT]
Uniden,*,MJPEG,http,0,/nphMotionJpeg?Resolution=640x480&Quality=Standard
Uniden,uc100d-dc,FFMPEG,http,8080,/videostream.asf?user=[USERNAME]&pwd=[PASSWORD]&resolution=320x240
Uniden,udrc14,FFMPEG,http,8080,/videostream.asf?user=[USERNAME]&pwd=[PASSWORD]&resolution=320x240
Uniden,udw155,JPEG,http,0,/image.jpg
Uniden,app-cam-solo,JPEG,http,80,/cgi-bin/snapshot.cgi?chn=0&u=[USERNAME]&p=[PASSWORD]
Uokoo,10809,FFMPEG,rtsp,10554,/live/ch0
Uokoo,620,FFMPEG,rtsp,10554,/live/ch0
Uokoo,201,FFMPEG,rtsp,10554,/live/ch0
Uokoo,632kc,FFMPEG,rtsp,10554,/live/ch0
Uokoo,720,FFMPEG,rtsp,10554,/live/ch0
Uokoo,720p,FFMPEG,rtsp,10554,/live/ch0
Uokoo,unknown,FFMPEG,rtsp,10554,/live/ch0
Uokoo,*,FFMPEG,rtsp,10554,/live/ch1
Uokoo,*,FFMPEG,rtsp,10554,/tcp/av0_0
Uokoo,*,MJPEG,http,0,/mjpeg.cgi?user=[USERNAME]&password=[PASSWORD]&channel=[CHANNEL]
Uokoo,*,MJPEG,http,10554,/videostream.cgi?user=[USERNAME]&pwd=[PASSWORD]&resolution=32&rate=0
Uokoo,h02,FFMPEG,rtsp,0,/ROH/channel/11
Uokoo,*,FFMPEG,rtsp,0,/ucast/11
Uokoo,hd1080p,MJPEG,http,0,/videostream.cgi?resolution=8&rate=13
Uokoo,*,MJPEG,http,0,/videostream.cgi?user=[USERNAME]&pwd=[PASSWORD]&resolution=32
Uokoo,*,MJPEG,http,0,/videostream.cgi?rate=11
Uokoo,*,MJPEG,http,0,/cgi/mjpg/mjpeg.cgi
Uniarch,112,FFMPEG,rtsp,554,/cam1/mpeg4
Uniarch,ipc-b222,FFMPEG,rtsp,554,/cam1/mpeg4
Uniarch,uho-p2s-m33f34,FFMPEG,rtsp,554,/cam1/mpeg4
Uniarch,ipc-t122-apf28,FFMPEG,rtsp,554,/cam1/mpeg4
Uniarch,114,FFMPEG,rtsp,554,/unicast/c1/s0/live
Uniarch,ipc-b112-pf28,FFMPEG,rtsp,554,/
Uniarch,ipc-t314-apkz,FFMPEG,rtsp,554,/
Uniarch,uho-b2r-m2f4,FFMPEG,rtsp,554,/
Uniarch,uho-s2e,FFMPEG,rtsp,554,/
Uniarch,dipc-b1213,FFMPEG,rtsp,554,/
Uniarch,*,FFMPEG,rtsp,0,/videoMain
Uniarch,*,FFMPEG,rtsp,0,/rtsph2641080p
Uniarch,*,FFMPEG,rtsp,0,/live/h264/HD1080P
Uniarch,*,FFMPEG,rtsp,554,/media/video2
Ubnt,unknown,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Ubnt,aircam,VLC,rtsp,0,/live/ch00_0
Ubnt,*,JPEG,http,80,/cgi-bin/snapshot.cgi?chn=0&u=[USERNAME]&p=[PASSWORD]
Ubnt,*,FFMPEG,rtsp,7447,/61875a64848eba80bb89a72d_0
Ubnt,*,FFMPEG,rtsp,7447,/61875a64848eba80bb89a72e_0
Ubnt,*,FFMPEG,rtsp,7447,/61875a64848eba80bb89a72c_1
Ubnt,*,FFMPEG,rtsp,7447,/61875a64848eba80bb89a72c_0
Ubnt,*,FFMPEG,rtsp,7447,/61875a64848eba80bb89a72e_1
Ubnt,*,FFMPEG,rtsp,7447,/61875a64848eba80bb89a72d_1
Ubnt,mini57,FFMPEG,http,80,/snapshot.cgi
Ubnt,*,FFMPEG,rtsp,0,/live/ch01_0
Udp Technology,ipe-1100m,VLC,rtsp,0,/ch0_unicast_firststream
Udp Technology,ipe-3500m,VLC,rtsp,0,/ch0_unicast_firststream
Udp Technology,nvc-1000,VLC,rtsp,0,/ch0_unicast_firststream
Udp Technology,*,VLC,rtsp,0,/ch0_unicast_secondstream
Udp Technology,ipn302hd,JPEG,http,0,/nvc-cgi/operator/snapshot.fcgi?channel=[CHANNEL]&name=snapshot&resolution=custom&quality=70&width=[WIDTH]&height=[HEIGHT]
Udp Technology,ipn,MJPEG,http,0,/api/mjpegvideo.cgi?InputNumber=1&StreamNumber=[CHANNEL]
Udp Technology,unknown,JPEG,http,0,/cgi-bin/viewer/video.jpg?resolution=640x480
Ul-tech,cctv-4c-4b-bk,FFMPEG,rtsp,0,/user=[USERNAME]&password=[PASSWORD]&channel=1&stream=0.sdp?
Ul-tech,fp2,FFMPEG,rtsp,0,/user=[USERNAME]&password=[PASSWORD]&channel=1&stream=0.sdp?
Ul-tech,unknown,FFMPEG,rtsp,0,/user=[USERNAME]&password=[PASSWORD]&channel=1&stream=0.sdp?
Ul-tech,w-nvr,FFMPEG,rtsp,0,/user=[USERNAME]&password=[PASSWORD]&channel=1&stream=0.sdp?
Ul-tech,xvr,FFMPEG,rtsp,0,/user=[USERNAME]&password=[PASSWORD]&channel=1&stream=0.sdp?
Ul-tech,cctv-wf-cla-8c-b,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Ul-tech,ec76-u15,FFMPEG,rtsp,554,/onvif1
Ul-tech,ec76-x15,FFMPEG,rtsp,554,/onvif1
Ul-tech,*,FFMPEG,http,80,/?action=stream
Unique-cctv,2212,FFMPEG,rtsp,0,/media/video1
Unique-cctv,ipc241l-ir-in,FFMPEG,rtsp,0,/11
Unique-cctv,u-612w,FFMPEG,rtsp,0,/11
Unique-cctv,ipc6222er-x20,FFMPEG,rtsp,0,/stream2
Unique-cctv,ip-v-200h33p,FFMPEG,rtsp,0,/stream2
Unique-cctv,unknown,JPEG,http,0,/tmpfs/auto.jpg
Unique-cctv,pico2000,JPEG,http,0,/dsr-cgi/getdsrimage.cgi?camera=[CHANNEL]&username=[USERNAME]&password=[PASSWORD]&adfa=1
Unique-cctv,u-611w,FFMPEG,rtsp,0,/12
Unique-cctv,uvipbh21,JPEG,http,0,/img/snapshot.cgi?size=2
Unique-cctv,vnt6656g6a40,FFMPEG,http,0,/videostream.asf?user=[USERNAME]&pwd=[PASSWORD]&resolution=64&rate=0
Upcam,cyclone,FFMPEG,rtsp,0,/11
Upcam,cyclone-hd,FFMPEG,rtsp,0,/11
Upcam,cyclone-hd-s,FFMPEG,rtsp,0,/11
Upcam,horizon,FFMPEG,rtsp,0,/11
Upcam,hurricane,FFMPEG,rtsp,0,/11
Upcam,tornado-hd,FFMPEG,rtsp,0,/11
Upcam,vortex-hd-pro,FFMPEG,rtsp,0,/11
Upcam,*,VLC,rtsp,0,/[CHANNEL]/[USERNAME]:[PASSWORD]/main
Unicorn,unknown,JPEG,http,0,/tmpfs/auto.jpg
Unicorn,*,MJPEG,http,0,/video?submenu=mjpg
Unicorn,qcam-3000,FFMPEG,http,0,/videostream.asf?user=[USERNAME]&pwd=[PASSWORD]&resolution=64&rate=0
Unicorn,qcam-5000n,MJPEG,http,0,/videostream.cgi
Unicorn,*,MJPEG,http,0,/video.cgi?resolution=VGA
Unicorn,*,MJPEG,http,0,/video.cgi?resolution=[WIDTH]x[HEIGHT]
Unicorn,*,FFMPEG,http,0,/videostream.asf?user=[USERNAME]&pwd=[PASSWORD]&resolution=[WIDTH]x[HEIGHT]
Unicorn,*,FFMPEG,http,0,/videostream.asf
Unimo,4004,MJPEG,http,0,/cgi-bin/webapp.cgi?MODE=8&ID=[USERNAME]&PW=[PASSWORD]&VER=3000&CH=[CHANNEL]
Unimo,udp-7104,MJPEG,http,0,/cgi-bin/webapp.cgi?MODE=8&ID=[USERNAME]&PW=[PASSWORD]&VER=3000&CH=[CHANNEL]
Unimo,udr-708,MJPEG,http,0,/cgi-bin/webapp.cgi?MODE=8&ID=[USERNAME]&PW=[PASSWORD]&VER=3000&CH=[CHANNEL]
Unimo,udr-7104,MJPEG,http,0,/cgi-bin/webapp.cgi?MODE=8&ID=[USERNAME]&PW=[PASSWORD]&VER=3000&CH=[CHANNEL]
Unimo,udr-7108,MJPEG,http,0,/cgi-bin/webapp.cgi?MODE=8&ID=[USERNAME]&PW=[PASSWORD]&VER=3000&CH=[CHANNEL]
Unimo,unknown,FFMPEG,http,0,/videostream.asf?user=[USERNAME]&pwd=[PASSWORD]&resolution=[WIDTH]x[HEIGHT]
Urmet,m-12,JPEG,http,80,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Urmet,unknown,JPEG,http,80,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Urmet,*,FFMPEG,rtsp,0,/stremming1
Urmet,*,FFMPEG,rtsp,0,/v01
Urmet,*,VLC,rtsp,0,/VideoInput/[CHANNEL]/h264/1
Unioncam,a000386,FFMPEG,rtsp,0,/onvif1
Unioncam,unknown,FFMPEG,http,0,/videostream.asf?user=[USERNAME]&pwd=[PASSWORD]&resolution=32&rate=0
Unioncam,*,VLC,http,0,/videostream.asf?user=[USERNAME]&pwd=[PASSWORD]
Unioncam,*,VLC,http,0,/cgi-bin/view.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Unioncam,uc7007wh,JPEG,http,0,/tmpfs/auto.jpg
Unitoptek,m201f,JPEG,http,0,/img/snapshot.cgi?size=2
Unitoptek,d977w,JPEG,http,0,/tmpfs/auto.jpg
Unitoptek,hx-pc28041080a,JPEG,http,0,/tmpfs/auto.jpg
Unitoptek,ipcx-bc40272,FFMPEG,rtsp,0,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=0.sdp
Unotech,ip-04,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Unotech,unipb4mp,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Unotech,unknown,JPEG,http,0,/tmpfs/auto.jpg
Unotech,tp-04,MJPEG,http,0,/videostream.cgi
Univision,uv-ipbm21,FFMPEG,rtsp,0,/mpeg4
Univision,ipc3234sr3-dvz28,FFMPEG,rtsp,0,/Streaming/Channels/2
Univision,unknown,VLC,rtsp,0,/live3.sdp
Vivotek,0301-g,MJPEG,http,0,/cgi-bin/video.jpg?cam=[CHANNEL]&quality=3&size=2
Vivotek,ip-2122,MJPEG,http,0,/cgi-bin/video.jpg?cam=[CHANNEL]&quality=3&size=2
Vivotek,pt-3112-3122,MJPEG,http,0,/cgi-bin/video.jpg?cam=[CHANNEL]&quality=3&size=2
Vivotek,pt-3122,MJPEG,http,0,/cgi-bin/video.jpg?cam=[CHANNEL]&quality=3&size=2
Vivotek,pz-71x1,MJPEG,http,0,/cgi-bin/video.jpg?cam=[CHANNEL]&quality=3&size=2
Vivotek,vs2402,MJPEG,http,0,/cgi-bin/video.jpg?cam=[CHANNEL]&quality=3&size=2
Vivotek,vs2403,MJPEG,http,0,/cgi-bin/video.jpg?cam=[CHANNEL]&quality=3&size=2
Vivotek,1027,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,3102,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,3121,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,3127,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,6122,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,7131,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,7133,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,7135,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,7138,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,7330,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,8123,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,8134v,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,8161,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,8362,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,cc-8160,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,fd-6112v,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,fd-6121v,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,fd6122v,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,fd61x1,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,ip1731,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,ip-1739,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,ip3111,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,ip3112,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,ip-3121,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,ip-3132,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,ip-3135,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,ip-6122,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,ip-6127,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,ip-61x2,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,ip-622,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,ip-7131,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,ip-7132,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,ip7133,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,ip-7135,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,ip-7137,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,ip-7138,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,ip7139,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,ip7151,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,ip-7160,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,ip-7361,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,ip-8332,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,ip-8362,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,pt-3114,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,pt7137,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,pt-3112,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,pt-7135,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,pt-7137,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,pt-8133,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,pz-6114,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,pz-6122,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,pz-6124,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,pz-61x2,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,pz-61x4,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,pz-7122,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,pz-71x2,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,pz-8111w,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,sd-6112,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,sd-7313,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,sd-81x1,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,st-3402,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,tc-5331,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,tc-5333,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,tc-5631,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,v7131,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,vs3100,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,vs-3100p,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,1234,JPEG,http,0,/cgi-bin/video.jpg
Vivotek,1729,FFMPEG,rtsp,0,/live.sdp
